title,video_url,views,video_age
GENIUS KICKSTARTER IDEAS (YIAY #73),https://youtube.com//watch?v=xCvG1O1MO6M,1.9M views,5 years ago
WORST THINGS TO SAY ON A FIRST DATE (YIAY #72),https://youtube.com//watch?v=d7J2_LNw54o,2.2M views,5 years ago
AVENGERS: AGE OF ULTRON parody (no spoilers),https://youtube.com//watch?v=5iTWpUqRo-c,1M views,5 years ago
THE RULES OF THE INTERNET (YIAY #71),https://youtube.com//watch?v=bWV0gHq82Rc,1.8M views,5 years ago
JACKASK #50!,https://youtube.com//watch?v=2Cg3YavP0L8,2.2M views,5 years ago
NEW SWEAR WORDS (YIAY #70),https://youtube.com//watch?v=nxRq8-c4y_M,1.9M views,5 years ago
HOW TO QUIT YOUR JOB (YIAY #69),https://youtube.com//watch?v=0DbIeE5M_t4,2.3M views,5 years ago
WE SOLVED WORLD HUNGER (YIAY #68),https://youtube.com//watch?v=VM7Cxstin4g,1.8M views,5 years ago
RUIN A RELATIONSHIP in 4 WORDS (YIAY #67),https://youtube.com//watch?v=QyeHDW2mwNY,1.8M views,5 years ago
WE GO TOGETHER LIKE... (YIAY #66),https://youtube.com//watch?v=fajTOrFGJP8,2.2M views,5 years ago
HURTFUL COMMENTS,https://youtube.com//watch?v=-DIyRG_Rtqk,1.4M views,5 years ago
HOW TO IMPRESS GIRLS (YIAY #65),https://youtube.com//watch?v=DAVuhfjfFug,2M views,5 years ago
AWESOME CHALLENGE IDEAS (YIAY #64),https://youtube.com//watch?v=1lYnpJrWldo,2.3M views,5 years ago
DON'T DO THIS (JackAsk #49),https://youtube.com//watch?v=5UiZfE8_RRc,2.3M views,5 years ago
WHAT YOUR DREAMS MEAN (YIAY #63),https://youtube.com//watch?v=TG6LeucT_5Y,1.7M views,5 years ago
CHILDHOOD RUINED in 4 words (YIAY #62),https://youtube.com//watch?v=1GDJ8LMxCSA,2.1M views,5 years ago
MAN CRUSH MONDAY (YIAY #61),https://youtube.com//watch?v=shMe_8e9f_E,1.7M views,5 years ago
WAKE 'EM UP (YIAY #60),https://youtube.com//watch?v=zmFd86R38ag,2.6M views,5 years ago
LIFE HAXX (YIAY #59),https://youtube.com//watch?v=SnfARGzaOy0,2.3M views,5 years ago
WRITE ME A SONG (YIAY #58),https://youtube.com//watch?v=CQYuMkFEKjM,2.5M views,5 years ago
WORKOUT TIPS (YIAY #57),https://youtube.com//watch?v=HMDUnH2knSg,2M views,5 years ago
WHAT MAKES A WOMAN A WOMAN? (YIAY #56),https://youtube.com//watch?v=KzGz83BXmew,3.1M views,5 years ago
THE PERFECT DATE NIGHT (YIAY #55),https://youtube.com//watch?v=c_9sDWIvmAc,1.7M views,5 years ago
TURN OFFS (YIAY #54),https://youtube.com//watch?v=1hRCqPgt04E,2.9M views,5 years ago
BEST YEARBOOK QUOTES (YIAY #53),https://youtube.com//watch?v=OoWqSeXzahg,4.7M views,5 years ago
THE INTERNET in 4 words (YIAY #52),https://youtube.com//watch?v=ugJj6k8knMs,1.8M views,5 years ago
IF YOUR PET COULD TALK... (YIAY #51),https://youtube.com//watch?v=_Fi5OfDL39Q,2.8M views,5 years ago
NEXT VIDEOGAME MOVIES (YIAY #50),https://youtube.com//watch?v=WYHWlPtPlZg,1.4M views,5 years ago
NEW SMARTPHONE FEATURES (YIAY #49),https://youtube.com//watch?v=FG7XQ04yhrs,1.6M views,5 years ago
ROSES ARE RED 2 (YIAY #48),https://youtube.com//watch?v=56sypJZRlR4,2M views,5 years ago
WHY DO WE LOVE SELFIES? (YIAY #47),https://youtube.com//watch?v=mu_LDDMqyqY,1.3M views,5 years ago
GREEN SCREEN ME (YIAY #46),https://youtube.com//watch?v=ShUYYYle6GM,2.8M views,5 years ago
VIDEO GAMES in HAIKUS (YIAY #45),https://youtube.com//watch?v=RSQQcVY2aLY,2.2M views,5 years ago
SAD STORIES in 4 words (YIAY #44),https://youtube.com//watch?v=SE0j6ZBhz_Y,2.8M views,5 years ago
"""PRANKS"" (YIAY #43)",https://youtube.com//watch?v=oJ9CtyA4JNg,5.6M views,5 years ago
TWEET LIKE JADEN SMITH (YIAY #42),https://youtube.com//watch?v=99R94P8AVj8,3.3M views,5 years ago
COOL WRESTLER NAMES (YIAY #41),https://youtube.com//watch?v=ksNqOeye-Ek,1.8M views,5 years ago
ZAYN'S REPLACEMENT (YIAY #40),https://youtube.com//watch?v=3bW0cr1qkDo,2M views,5 years ago
DANCE DANCE REVOLUTION REVOLUTION,https://youtube.com//watch?v=TGBra4Mv8x8,466K views,5 years ago
I LOVE YOU MORE THAN... (YIAY #39),https://youtube.com//watch?v=5WBW6YasQ2c,2.1M views,5 years ago
ZAYN QUITS BACKSTREET BOYS (JackAsk #48),https://youtube.com//watch?v=_FWX8_-sOmg,1.6M views,5 years ago
MAKE ME CRINGE (YIAY #38),https://youtube.com//watch?v=Q7rUXfVJWc4,2.8M views,5 years ago
WHAT MAKES A MAN A MAN (YIAY #37),https://youtube.com//watch?v=hOFikz_wNoM,2.5M views,5 years ago
CAN WE MAKE EVERY COMMENT THE SAME?! (YIAY #36),https://youtube.com//watch?v=GOGy4H4FtZM,1.8M views,5 years ago
YOUR MORNING ROUTINE (YIAY #35),https://youtube.com//watch?v=RIYsEvclO9Y,1.7M views,5 years ago
MOVIE SEQUELS that don't exist (YIAY #34),https://youtube.com//watch?v=n0YqL1cqTow,1.7M views,5 years ago
VIDEOGAMES THAT DESCRIBE YOUR SEX LIFE (YIAY #33),https://youtube.com//watch?v=TzYkbmB5PSY,1.8M views,5 years ago
THE GOD QUESTION (YIAY #32),https://youtube.com//watch?v=LQRDUO8GPR0,2.1M views,5 years ago
THE APPLE WATCH in 4 words (YIAY #31),https://youtube.com//watch?v=lcA2LoehxG4,1.6M views,5 years ago
100 MILLION FOLLOWERS (YIAY #30),https://youtube.com//watch?v=m4uDd_G6bds,1.6M views,5 years ago
BATMAN V SUPERMAN - first trailer,https://youtube.com//watch?v=W14H6psZCMM,1.8M views,5 years ago
UNNECESSARY TOP 10 LISTS (YIAY #29),https://youtube.com//watch?v=2RBqpwWlyIE,1.9M views,5 years ago
IF YOU WERE PRESIDENT... (YIAY #28),https://youtube.com//watch?v=4O4oQidkQCU,2.1M views,5 years ago
INAPPROPRIATE FUNERAL SONGS (YIAY #27),https://youtube.com//watch?v=CuGqtDVMkMg,2.9M views,5 years ago
YOU GUYS ARE MY BOSS (JACKASK #47),https://youtube.com//watch?v=TcFRfalFUXg,1.6M views,5 years ago
YOUR LAST DAY (YIAY #26),https://youtube.com//watch?v=0xl0Lu5iTgo,2.3M views,5 years ago
DEVASTATING YO MOMMA JOKES (YIAY #25),https://youtube.com//watch?v=UO63G3e6dtE,2.9M views,5 years ago
THE TIME TRAVEL QUESTION (YIAY #24),https://youtube.com//watch?v=gXg79hhEvSQ,2.1M views,5 years ago
WHAT COLOR IS THIS DRESS?!,https://youtube.com//watch?v=Nx9lX49B-LU,2.6M views,5 years ago
THE MEANING OF LIFE in 4 words (YIAY #23),https://youtube.com//watch?v=SWJId3ER724,2.1M views,5 years ago
PERFECT LAST WORDS (YIAY #22),https://youtube.com//watch?v=nqkfIvh66ms,3.5M views,5 years ago
WHAT TURNS YOU ON (YIAY #21),https://youtube.com//watch?v=nao_nVS1Evs,1.9M views,5 years ago
YOUR WORST FEARS (YIAY #20),https://youtube.com//watch?v=CXfDfn8IHlA,1.9M views,5 years ago
I'D LIKE TO THANK... (YIAY #19),https://youtube.com//watch?v=8TXJFFmdm4o,1.5M views,5 years ago
"MY MUSIC, YOUR LYRICS (YIAY #18)",https://youtube.com//watch?v=uWkw8OI7TiY,2.8M views,5 years ago
WHY KANYE LOVES KANYE (YIAY #17),https://youtube.com//watch?v=NQ5qHf-JKQA,1.7M views,5 years ago
SONGS FOR SEX (YIAY #16),https://youtube.com//watch?v=SVGMVZCrwIk,3.8M views,5 years ago
WHERE TO HIDE THE BODY (YIAY #15),https://youtube.com//watch?v=wv17A3_AqYs,2.6M views,5 years ago
INSULTS WITHOUT CURSING (YIAY #14),https://youtube.com//watch?v=3bGNuRtlqAQ,2.7M views,5 years ago
50 SHADES OF NOPE,https://youtube.com//watch?v=wTDIMpmzu9M,1.9M views,5 years ago
WHAT IS LOVE? (JACKASK #46),https://youtube.com//watch?v=476juZg7C5Y,3.6M views,5 years ago
YOUR GRAMMAR SUCKS #99: THE MEGARAP,https://youtube.com//watch?v=02gUMoLo8QE,3.7M views,5 years ago
VALENTINE'S DAY IS A LIE (song),https://youtube.com//watch?v=_UveXP9lu4o,2.1M views,5 years ago
YOUTUBE QUESTIONS (JACKASK #45),https://youtube.com//watch?v=-ZAw6Wv6mfs,1.8M views,5 years ago
HOW TO GET ANY GIRL YOU WANT,https://youtube.com//watch?v=lASPgxgHO8c,1.2M views,5 years ago
Can you do more push-ups than me? (JACKASK #44),https://youtube.com//watch?v=IK-ajNmrSYk,1.4M views,5 years ago
Explaining American Football to Non-Americans,https://youtube.com//watch?v=gzbNvfjXokk,1.1M views,5 years ago
YOUR GRAMMAR SUCKS #98,https://youtube.com//watch?v=Hx5yvHGV16s,1.2M views,5 years ago
ALL ABOUT RELIGION (JackAsk #43),https://youtube.com//watch?v=9rwfy8B5EB8,1.5M views,5 years ago
Coming out of the closet,https://youtube.com//watch?v=V68UD6-9Its,2.4M views,5 years ago
THE BEST OF JACKASK,https://youtube.com//watch?v=RHl6SPpKnXA,2.6M views,5 years ago
50 facts about me (parody),https://youtube.com//watch?v=B0k8OQUSnvw,1.8M views,5 years ago
ALL ABOUT DATING (JackAsk #42),https://youtube.com//watch?v=z1huAFcy3ww,1.3M views,5 years ago
TOP 10 TOP 10 LISTS,https://youtube.com//watch?v=iZfXJaLCEMk,2.5M views,5 years ago
ROOMMATE STORIES (JACKASK #41),https://youtube.com//watch?v=YoB_qtS7BxQ,1.5M views,5 years ago
THE BEST OF JACKSFILMS 2014,https://youtube.com//watch?v=8xYjrQBDiPY,710K views,5 years ago
Frozen 2 - Trailer,https://youtube.com//watch?v=F0G3jJXHs8k,6.2M views,5 years ago
YOUR GRAMMAR'S AWESOME,https://youtube.com//watch?v=UgQ3gKH64no,1.8M views,5 years ago
Girlfriend Gift Ideas (JACKASK #40),https://youtube.com//watch?v=Sxchbb0ePho,1.5M views,5 years ago
Christmas is my favorite freaking holiday,https://youtube.com//watch?v=ulHMDscIR_g,1.2M views,5 years ago
$100 Million?! (NEWS in HAIKUS),https://youtube.com//watch?v=xf8O5eGQALs,502K views,5 years ago
YOUR GRAMMAR SUCKS #97,https://youtube.com//watch?v=xLACUXrYDzw,966K views,5 years ago
BEST DRINK EVER? (JACKASK #39),https://youtube.com//watch?v=7KREVwP0Ni4,1.1M views,5 years ago
9 NEW CHRISTMAS SONGS,https://youtube.com//watch?v=UkLYZmng3tg,2.9M views,5 years ago
Relax about Star Wars (NEWS IN HAIKUS),https://youtube.com//watch?v=Nuo61Bv_WAw,471K views,5 years ago
YOUR GRAMMAR SUCKS #96,https://youtube.com//watch?v=UEh8gNtYJeM,964K views,5 years ago
Worst Christmas Song Ever (JACKASK #38),https://youtube.com//watch?v=J5Z2HiArv28,1.2M views,5 years ago
How to Lose Weight!,https://youtube.com//watch?v=uA7xLkFT834,1.6M views,5 years ago
yea one sec,https://youtube.com//watch?v=Yg-vnrmDR4U,1M views,5 years ago
YOUR GRAMMAR SUCKS #95,https://youtube.com//watch?v=Xx5fT-l-oRY,1.2M views,5 years ago
Stop Making Challenge Videos,https://youtube.com//watch?v=RVUYN-N-E-E,1M views,5 years ago
Tumblr ruins everything (NEWS IN HAIKUS),https://youtube.com//watch?v=c2E5dVGVylA,744K views,5 years ago
AWFUL SEQUELS (JACKASK #37),https://youtube.com//watch?v=vUQ-pawNwE0,1.5M views,5 years ago
LET'S DRINK! (JACKASK #36),https://youtube.com//watch?v=wMuthUcqgws,2.6M views,5 years ago
Top 10 YouTube Videos,https://youtube.com//watch?v=VDB65S6rCC0,14M views,5 years ago
YOUR GRAMMAR SUCKS #94,https://youtube.com//watch?v=R1klG2BON08,968K views,5 years ago
Slutty Elsa (JACKASK #35),https://youtube.com//watch?v=d74ARM57ou4,1.5M views,5 years ago
SCARY STORIES with KERMIT,https://youtube.com//watch?v=VtxcN4mSEUY,3.4M views,5 years ago
The Fault in our Smash Bros,https://youtube.com//watch?v=Py9z3TPFQ3A,831K views,5 years ago
YOUR GRAMMAR SUCKS #93,https://youtube.com//watch?v=2VWiPk-iiMs,1M views,5 years ago
Pickup Lines (JACKASK #34),https://youtube.com//watch?v=7mdlkTxITL8,1.3M views,5 years ago
YOUR GRAMMAR SUCKS #92,https://youtube.com//watch?v=NzYTScGDl44,908K views,5 years ago
YouTuber Impressions (JACKASK #33),https://youtube.com//watch?v=XcdYdQgq_wE,3.3M views,5 years ago
YOUR GRAMMAR SUCKS #91,https://youtube.com//watch?v=RqKRTas2S6U,1.4M views,5 years ago
JACKASK #32,https://youtube.com//watch?v=bxxa5TP8ZBM,1.2M views,5 years ago
5 HUNKS AT FREDDY'S,https://youtube.com//watch?v=vafTpes512c,984K views,5 years ago
YOUR GRAMMAR SUCKS #90,https://youtube.com//watch?v=Fh5r7hr7x6M,2.5M views,5 years ago
JACKASK #31,https://youtube.com//watch?v=AEFlMz2huNk,2.2M views,5 years ago
Song for the Little Butts,https://youtube.com//watch?v=keghW8jocTo,1.2M views,5 years ago
YOUR GRAMMAR SUCKS #89,https://youtube.com//watch?v=Gd6LYUw230A,1M views,5 years ago
50 Facts You Can't Even,https://youtube.com//watch?v=pTJLSHnT7Pw,3.2M views,5 years ago
JACKASK #30,https://youtube.com//watch?v=6TXjauWOxyU,1M views,5 years ago
YOU'RE vs. YOUR,https://youtube.com//watch?v=-FdKPEA17m4,2.9M views,5 years ago
YOUR GRAMMAR SUCKS #88,https://youtube.com//watch?v=dG_NRIjdcLI,969K views,5 years ago
JACKASK #29,https://youtube.com//watch?v=gMxre9DZGWY,1M views,5 years ago
The Apple Watch (Parody),https://youtube.com//watch?v=yioL7MRQvHM,6.1M views,5 years ago
YOUR GRAMMAR SUCKS #87,https://youtube.com//watch?v=n88YAamfouU,996K views,6 years ago
JACKASK #28,https://youtube.com//watch?v=LJ1HFLvAbyA,919K views,6 years ago
JACKASK #27,https://youtube.com//watch?v=sKoIcDZstPY,1.4M views,6 years ago
A Song for the Haters,https://youtube.com//watch?v=OVxZXU0xPCk,1.4M views,6 years ago
Undress the Girl,https://youtube.com//watch?v=cvpvOPWbGDg,1.8M views,6 years ago
YOUR GRAMMAR SUCKS #86,https://youtube.com//watch?v=LSn9MpFn_g8,1M views,6 years ago
JACKASK #26,https://youtube.com//watch?v=iKM-aTX_gqU,2.8M views,6 years ago
WTF is Jacksfilms?,https://youtube.com//watch?v=eKs5k9KB63g,1.5M views,6 years ago
How to Beat Dark Souls 2 in 5 Minutes,https://youtube.com//watch?v=hZjEZTX3jvg,758K views,6 years ago
YOUR GRAMMAR SUCKS #85: THE RAP,https://youtube.com//watch?v=iBTSkmQYynU,1.3M views,6 years ago
JACKASK #25,https://youtube.com//watch?v=FjvgVuDcTmY,1.2M views,6 years ago
The Sad Truth Behind Every Vlog,https://youtube.com//watch?v=QRUGKK-fg0I,981K views,6 years ago
WOW MINECRAFT COOL,https://youtube.com//watch?v=OehrIfpFG44,1.2M views,6 years ago
YOUR GRAMMAR SUCKS #84,https://youtube.com//watch?v=fp5d3wzZraw,998K views,6 years ago
JACKASK #24,https://youtube.com//watch?v=IVw6wWL0SDU,914K views,6 years ago
LITERALLY,https://youtube.com//watch?v=ljWcpj8N6ws,1.8M views,6 years ago
YOUR GRAMMAR SUCKS #83,https://youtube.com//watch?v=raFqvmYd3uc,751K views,6 years ago
JACKASK #23,https://youtube.com//watch?v=CrpJQEXY0mI,1.1M views,6 years ago
Raping VS. Rapping,https://youtube.com//watch?v=NARxgXEdlzs,7.5M views,6 years ago
YOUR GRAMMAR SUCKS #82,https://youtube.com//watch?v=U26h9hc1ZUM,853K views,6 years ago
JACKASK #22,https://youtube.com//watch?v=d9ACuLKXkZY,910K views,6 years ago
How to Get Views,https://youtube.com//watch?v=DBcqraQ3uWY,2M views,6 years ago
YOUR GRAMMAR SUCKS #81,https://youtube.com//watch?v=OzxRVnSRIzw,1.1M views,6 years ago
JACKASK #21,https://youtube.com//watch?v=cGkFRTJaYtU,968K views,6 years ago
If Game of Thrones Were Happy,https://youtube.com//watch?v=SEDxDIYemtU,845K views,6 years ago
YOUR GRAMMAR SUCKS #80,https://youtube.com//watch?v=2sb5St7-SmY,915K views,6 years ago
JACKASK #20,https://youtube.com//watch?v=yclQCcGrv-0,862K views,6 years ago
50 Amazing Facts that will Blow You,https://youtube.com//watch?v=6dQBTdUlT18,1.9M views,6 years ago
JACKASK #19,https://youtube.com//watch?v=84h0mj5cR7I,814K views,6 years ago
THE BEST OF YGS 3,https://youtube.com//watch?v=F-N2XKqapug,2M views,6 years ago
The Fault in Our Stars (Parody),https://youtube.com//watch?v=u3-52N2BVHE,1.2M views,6 years ago
YOUR GRAMMAR SUCKS #79,https://youtube.com//watch?v=J5Z7PC2Kt28,922K views,6 years ago
JACKASK #18,https://youtube.com//watch?v=yfqKrAOFH0Y,790K views,6 years ago
YOUR GRAMMAR SUCKS #78,https://youtube.com//watch?v=txD8aZTk9r8,729K views,6 years ago
JACKASK #17,https://youtube.com//watch?v=mZc3EG2bbnk,873K views,6 years ago
Every Vlogger Ever,https://youtube.com//watch?v=d-GFmLswBPI,1.2M views,6 years ago
BRO90X2,https://youtube.com//watch?v=qYnndZFUd1k,962K views,6 years ago
YOUR GRAMMAR SUCKS #77,https://youtube.com//watch?v=KKIxeY_wTxQ,867K views,6 years ago
JACKASK #16,https://youtube.com//watch?v=BQm3z_Xk9is,1.7M views,6 years ago
Every Prank Video Ever,https://youtube.com//watch?v=0QJv7lF7WUw,1.1M views,6 years ago
YOUR GRAMMAR SUCKS #76,https://youtube.com//watch?v=giQYq_R39HA,805K views,6 years ago
JACKASK #15,https://youtube.com//watch?v=RLadkJe-X5g,902K views,6 years ago
YOUR GRAMMAR SUCKS #75,https://youtube.com//watch?v=R57wdB49oKA,1.1M views,6 years ago
GTA V OH MAN,https://youtube.com//watch?v=2qG1JKPsBHY,707K views,6 years ago
TONY HUNK'S BRO SKATER,https://youtube.com//watch?v=EUd2yrb-bP0,704K views,6 years ago
TOUR OF MY HOUSE (parody),https://youtube.com//watch?v=AUDYv4QV2lU,959K views,6 years ago
DARK SOULS 2 with MARKIPLIER,https://youtube.com//watch?v=VUo13HD9Woc,969K views,6 years ago
SOUTH PARK WOWSERS,https://youtube.com//watch?v=vwL2Qs9uCBE,660K views,6 years ago
JACKASK #14,https://youtube.com//watch?v=5-o8eCAcwV8,778K views,6 years ago
FORTUNE TELLER SIMULATOR,https://youtube.com//watch?v=WBGMqaV-mnM,724K views,6 years ago
METAL GEAR SOLID CRAZY,https://youtube.com//watch?v=b3Vv40jle4c,598K views,6 years ago
CRAZY TITANFALL GAMEPLAY WHOA,https://youtube.com//watch?v=O9HyQ3HEM-c,787K views,6 years ago
GAMERGOD88 BEGINS,https://youtube.com//watch?v=3EF5CE47Q3I,784K views,6 years ago
SUPER COOL CHALLENGE LOL,https://youtube.com//watch?v=oHJZAbJMMXQ,1.2M views,6 years ago
Cool-ass Announcement,https://youtube.com//watch?v=Lnlu39nWlEw,359K views,6 years ago
JACKASK #13,https://youtube.com//watch?v=s-9VbieL3No,929K views,6 years ago
KERMIT SINGS,https://youtube.com//watch?v=J3ywroqsgPk,10M views,6 years ago
YOUR GRAMMAR SUCKS #74,https://youtube.com//watch?v=WvHP75pF50M,1M views,6 years ago
JACKASK #12,https://youtube.com//watch?v=gGdMoCfYOuA,968K views,6 years ago
DATING TIPS,https://youtube.com//watch?v=BkdTlytwNhA,1.2M views,6 years ago
YOUR GRAMMAR SUCKS #73,https://youtube.com//watch?v=soGhnCUblf0,1.1M views,6 years ago
TOP 10 YOUTUBE COMMENTS,https://youtube.com//watch?v=tID8ld7dA9o,1.4M views,6 years ago
JACKASK #11,https://youtube.com//watch?v=96aYHwxIfGo,970K views,6 years ago
I NEED TO HOST =3,https://youtube.com//watch?v=xsTRTzN0MH8,1M views,6 years ago
YOUR GRAMMAR SUCKS #72,https://youtube.com//watch?v=fBxEp3ljAMI,968K views,6 years ago
JACKASK #10,https://youtube.com//watch?v=uOzQsF1RwXA,1.1M views,6 years ago
JACKASK #9,https://youtube.com//watch?v=F_498-Jo7Bc,1.3M views,6 years ago
YOUR GRAMMAR SUCKS #71,https://youtube.com//watch?v=5nip7XsUww4,1.3M views,6 years ago
YOUR GRAMMAR SUCKS #70,https://youtube.com//watch?v=TDf7rEAWN28,1.2M views,6 years ago
JACKASK #8,https://youtube.com//watch?v=RHp9rYSX6w8,917K views,6 years ago
SHERLOCK PARODY,https://youtube.com//watch?v=hmwme8DtAFY,1.5M views,6 years ago
YOUR GRAMMAR SUCKS #69,https://youtube.com//watch?v=Fhkz9nd0KNY,890K views,6 years ago
JACKASK #7,https://youtube.com//watch?v=-qhWEbFH3Zg,1M views,6 years ago
FLAPPY BIRD PARODY,https://youtube.com//watch?v=R_FrKSy4N0E,1.9M views,6 years ago
YOUR GRAMMAR SUCKS #68,https://youtube.com//watch?v=geS9SagT6AM,812K views,6 years ago
JACKASK #6,https://youtube.com//watch?v=ZKSeSN7_SP8,1.9M views,6 years ago
A Terrible Valentine's Day Song,https://youtube.com//watch?v=DnqnXFrD2r8,1.3M views,6 years ago
YOUR GRAMMAR SUCKS #67,https://youtube.com//watch?v=mOnY0pOXJp8,917K views,6 years ago
JACKASK #5,https://youtube.com//watch?v=KauGVokRahE,982K views,6 years ago
YOUR GRAMMAR SUCKS #66,https://youtube.com//watch?v=K3UPBLizMJ8,905K views,6 years ago
JACKASK #4,https://youtube.com//watch?v=OliKQUCqilk,967K views,6 years ago
TOP 10 DAYS OF THE WEEK,https://youtube.com//watch?v=5v-ugxjh53Q,1.8M views,6 years ago
YOUR GRAMMAR SUCKS #65: THE RAP,https://youtube.com//watch?v=xiKy18I9ONU,1.7M views,6 years ago
JACKASK #3,https://youtube.com//watch?v=OxcR1Ml_45I,1M views,6 years ago
VSAUCE PARODY,https://youtube.com//watch?v=x8DtojIWZC4,5.1M views,6 years ago
YOUR GRAMMAR SUCKS #64,https://youtube.com//watch?v=uvXe2FLy1K8,938K views,6 years ago
JACKASK #2,https://youtube.com//watch?v=XLKETQEFwqA,1.2M views,6 years ago
TOP 10 YOUTUBERS,https://youtube.com//watch?v=SabcO9j09GE,1.8M views,6 years ago
YOUR GRAMMAR SUCKS #63,https://youtube.com//watch?v=_18yPTajPEA,981K views,6 years ago
JackAsk,https://youtube.com//watch?v=37zQdiwqQr4,1.1M views,6 years ago
This is Jacksfilms,https://youtube.com//watch?v=EnhZgSDV1sQ,1.7M views,6 years ago
YOUR GRAMMAR SUCKS #62,https://youtube.com//watch?v=xbt77E1nP7g,1.1M views,6 years ago
#ChristmasMiracle,https://youtube.com//watch?v=UcSnFHsCWQM,541K views,6 years ago
NEWS in HAIKUS (Nov. 25 2013),https://youtube.com//watch?v=KyJDvlv88Nc,411K views,6 years ago
NEWS in HAIKUS,https://youtube.com//watch?v=pMgbTIrmfAg,420K views,6 years ago
YOUR GRAMMAR SUCKS #61,https://youtube.com//watch?v=JUWl7vPf5cc,1.1M views,6 years ago
YGS #60 OOPSIES AND DING DONGS,https://youtube.com//watch?v=10CF_yjKDzs,877K views,6 years ago
YOUR GRAMMAR SUCKS #60,https://youtube.com//watch?v=nC9OX4pfjjE,2.6M views,6 years ago
How to make a movie if you don't have friends,https://youtube.com//watch?v=4LyEdOFs2ns,1.3M views,6 years ago
TOP 10 FARTS,https://youtube.com//watch?v=A64PqRol5t0,1.1M views,6 years ago
YOUTUBE IS NOT A JOB,https://youtube.com//watch?v=uzDtZd9dEQw,1.4M views,6 years ago
YOUR GRAMMAR SUCKS #59,https://youtube.com//watch?v=8UQ0e-9l41k,1M views,6 years ago
The New iPhone in 30 Seconds,https://youtube.com//watch?v=iBbfXzio49A,2.4M views,6 years ago
YOUR GRAMMAR SUCKS #58,https://youtube.com//watch?v=nFEFTsIbNKs,1M views,7 years ago
A MESSAGE TO ALL YOUTUBERS,https://youtube.com//watch?v=0a6bS6s2UUo,1.6M views,7 years ago
YOUR GRAMMAR SUCKS #57,https://youtube.com//watch?v=zPBj_K_giFg,857K views,7 years ago
LET'S NOT PLAY: The Last of Us,https://youtube.com//watch?v=fLFI7vh2hn8,906K views,7 years ago
YOUR GRAMMAR SUCKS #56,https://youtube.com//watch?v=9wuAGyf85js,1M views,7 years ago
Why I Hate Vlogging,https://youtube.com//watch?v=O4rarlkJfs8,674K views,7 years ago
YOUR GRAMMAR SUCKS #55,https://youtube.com//watch?v=jXY5Gjy5iHc,1.2M views,7 years ago
DRAW MY LIFE - Jack Douglass,https://youtube.com//watch?v=SAHDywxvxuw,3.6M views,7 years ago
THE BEST OF YGS 2,https://youtube.com//watch?v=DS_zQw61PQE,2.6M views,7 years ago
SAVE THE HOMOPHOBES,https://youtube.com//watch?v=_t1cj7lfBkM,1.7M views,7 years ago
YOUR GRAMMAR SUCKS #54,https://youtube.com//watch?v=J4Jup2KhQGI,1.1M views,7 years ago
Taylor Swift's Cool New Song,https://youtube.com//watch?v=RE6AccjLG1s,1.3M views,7 years ago
YOUR GRAMMAR SUCKS #53,https://youtube.com//watch?v=fLCRPlPmmOc,1.1M views,7 years ago
LET'S NOT PLAY: God of War,https://youtube.com//watch?v=lzLLmtuWGhg,1.4M views,7 years ago
YOUR GRAMMAR SUCKS #52,https://youtube.com//watch?v=5IGil8otED4,1.2M views,7 years ago
YOUR GRAMMAR SUCKS #51,https://youtube.com//watch?v=nz3UZWq49uk,2.2M views,7 years ago
THE NEWTUBE YOUTUBE (Parody),https://youtube.com//watch?v=hi0hAxuhdPo,1.1M views,7 years ago
YOUR GRAMMAR SUCKS #50,https://youtube.com//watch?v=ujzfv5Mg47c,7M views,7 years ago
DUBSTEP SOLVES EVERYTHING 3,https://youtube.com//watch?v=vygiNAk8d9Y,4.7M views,7 years ago
ONE MAN HARLEM SHAKE,https://youtube.com//watch?v=6a8v6kTWt7s,896K views,7 years ago
YOUR GRAMMAR SUCKS #49,https://youtube.com//watch?v=fyKxp5e9Lf4,1.5M views,7 years ago
YOUR GRAMMAR SUCKS #48,https://youtube.com//watch?v=R7HcBngM4Ko,1.1M views,7 years ago
YOUR GRAMMAR SUCKS #47,https://youtube.com//watch?v=iCmvBwbyYZU,894K views,7 years ago
YOUR GRAMMAR SUCKS #46,https://youtube.com//watch?v=Ad5BH4vjRto,1.1M views,7 years ago
YOUR GRAMMAR SUCKS #45: CHRISTMAS SPECIAL,https://youtube.com//watch?v=PLfhizLZi7c,1.6M views,7 years ago
The True Meaning of Christmas,https://youtube.com//watch?v=sqL9TzRGu_o,938K views,7 years ago
YOUR GRAMMAR SUCKS #44,https://youtube.com//watch?v=45L8i17q3L8,1.3M views,7 years ago
Christmas Sex,https://youtube.com//watch?v=HpAlWcilw3s,698K views,7 years ago
YOUR GRAMMAR SUCKS #43,https://youtube.com//watch?v=3XDBUNwsWfA,1.1M views,7 years ago
Breaking Dawn in a Minute (Parody),https://youtube.com//watch?v=u3hvYhEecww,3M views,7 years ago
YOUR GRAMMAR SUCKS #42,https://youtube.com//watch?v=Pf5g0Sk95l8,1.1M views,7 years ago
SCARY STORIES,https://youtube.com//watch?v=3ThhNc83B-4,646K views,7 years ago
The Mini iPad Mini (Parody),https://youtube.com//watch?v=iHIw9pyfCuU,3.3M views,7 years ago
YOUR GRAMMAR SUCKS #41,https://youtube.com//watch?v=WG2zExw42Us,1M views,7 years ago
